campaign_id,campaign_name,platform,industry,country,date,impressions,clicks,spend_usd,conversions,revenue,roas,ctr,cpc,cpa
Shopping_E-Commerce,Shopping - E-Commerce,Meta Ads,E-commerce,Canada,2024-08-14,34048.0,694.0,1006.3,49,12555.06,12.48,0.0204,1.45,20.54
Video_Healthcare,Video - Healthcare,Meta Ads,Healthcare,UK,2024-09-22,,,,45,2243.79,2.65,0.0382,1.43,18.84
Video_E-Commerce,Video - E-Commerce,Meta Ads,E-commerce,India,2024-02-09,170413.0,3936.0,2794.56,63,12671.79,4.53,0.0231,0.71,44.36
Search_E-Commerce,Search - E-Commerce,Meta Ads,E-commerce,UK,2024-10-14,125725.0,1646.0,1333.26,19,2319.58,1.74,0.0131,0.81,70.17
Shopping_Saas,Shopping - Saas,Meta Ads,SaaS,USA,2024-08-13,177905.0,5532.0,5421.36,370,14673.05,2.71,0.0311,0.98,14.65
Video_E-Commerce,Video - E-Commerce,Meta Ads,E-commerce,Canada,2024-08-16,,,,143,36419.79,23.54,0.0221,0.57,10.82
Video_Healthcare,Video - Healthcare,Meta Ads,Healthcare,Germany,2024-06-17,36017.0,1210.0,1222.1,28,1258.31,1.03,0.0336,1.01,43.65
Display_Edtech,Display - Edtech,Meta Ads,EdTech,India,2024-01-04,97152.0,1156.0,624.24,43,4965.75,7.95,0.0119,0.54,14.52
Shopping_E-Commerce,Shopping - E-Commerce,Meta Ads,E-commerce,USA,2024-09-03,33834.0,906.0,797.28,23,2361.23,2.96,0.0268,0.88,34.66
Search_Fintech,Search - Fintech,Meta Ads,Fintech,UAE,2024-08-31,199405.0,5204.0,4995.84,333,25169.83,5.04,0.0261,0.96,15.0
Search_E-Commerce,Search - E-Commerce,Meta Ads,E-commerce,USA,2024-11-24,102780.0,1952.0,2342.4,63,16160.9,6.9,0.019,1.2,37.18
Search_E-Commerce,Search - E-Commerce,Meta Ads,E-commerce,UK,2024-09-05,189598.0,6673.0,13279.27,170,36177.68,2.72,0.0352,1.99,78.11
Shopping_Healthcare,Shopping - Healthcare,Meta Ads,Healthcare,Canada,2024-11-19,19588.0,434.0,768.18,5,560.03,0.73,0.0222,1.77,153.64
Search_Healthcare,Search - Healthcare,Meta Ads,Healthcare,UAE,2024-09-12,73447.0,2401.0,3457.44,93,11150.38,3.23,0.0327,1.44,37.18
Search_Healthcare,Search - Healthcare,Meta Ads,Healthcare,UAE,2024-10-17,55867.0,1681.0,3328.38,32,3790.94,1.14,0.0301,1.98,104.01
Shopping_Healthcare,Shopping - Healthcare,Meta Ads,Healthcare,UK,2024-01-20,147897.0,2144.0,4159.36,24,3826.61,0.92,0.0145,1.94,173.31
Display_Healthcare,Display - Healthcare,Meta Ads,Healthcare,Germany,2024-09-13,115379.0,5134.0,12372.94,391,109895.16,8.88,0.0445,2.41,31.64
Shopping_Healthcare,Shopping - Healthcare,Meta Ads,Healthcare,UAE,2024-01-18,84830.0,2612.0,5171.76,84,6284.59,1.22,0.0308,1.98,61.57
Shopping_Healthcare,Shopping - Healthcare,Meta Ads,Healthcare,Germany,2024-05-21,119427.0,1146.0,2211.78,27,5094.36,2.3,0.0096,1.93,81.92
Display_Healthcare,Display - Healthcare,Meta Ads,Healthcare,Australia,2024-10-29,152996.0,3136.0,5613.44,82,6472.17,1.15,0.0205,1.79,68.46
Search_E-Commerce,Search - E-Commerce,Meta Ads,E-commerce,UAE,2024-02-29,36127.0,610.0,677.1,45,6906.4,10.2,0.0169,1.11,15.05
Search_E-Commerce,Search - E-Commerce,Meta Ads,E-commerce,UK,2024-04-01,91332.0,3762.0,2445.3,125,31285.11,12.79,0.0412,0.65,19.56
Search_Healthcare,Search - Healthcare,Meta Ads,Healthcare,USA,2024-04-29,77746.0,2861.0,2975.44,82,21523.93,7.23,0.0368,1.04,36.29
Video_Fintech,Video - Fintech,Meta Ads,Fintech,Germany,2024-09-15,37599.0,1225.0,1592.5,73,19164.89,12.03,0.0326,1.3,21.82
Video_Healthcare,Video - Healthcare,Meta Ads,Healthcare,Germany,2024-08-30,140431.0,1544.0,802.88,74,2904.54,3.62,0.011,0.52,10.85
Display_E-Commerce,Display - E-Commerce,Meta Ads,E-commerce,USA,2024-08-01,168947.0,4510.0,8749.4,179,48341.14,5.53,0.0267,1.94,48.88
Shopping_E-Commerce,Shopping - E-Commerce,Meta Ads,E-commerce,Germany,2024-11-20,165322.0,4529.0,7835.17,167,38358.92,4.9,0.0274,1.73,46.92
Video_Healthcare,Video - Healthcare,Meta Ads,Healthcare,India,2024-12-13,149542.0,2497.0,2596.88,70,12612.87,4.86,0.0167,1.04,37.1
Video_Healthcare,Video - Healthcare,Meta Ads,Healthcare,UK,2024-09-17,20021.0,462.0,725.34,20,4554.08,6.28,0.0231,1.57,36.27
Display_Edtech,Display - Edtech,Meta Ads,EdTech,India,2024-01-14,171020.0,2616.0,1151.04,41,9636.88,8.37,0.0153,0.44,28.07
Display_Saas,Display - Saas,Meta Ads,SaaS,Australia,2024-12-30,49134.0,1026.0,820.8,16,1025.05,1.25,0.0209,0.8,51.3
Video_Fintech,Video - Fintech,Meta Ads,Fintech,UK,2024-10-08,198581.0,1985.0,3493.6,38,8029.71,2.3,0.01,1.76,91.94
Video_Edtech,Video - Edtech,Meta Ads,EdTech,USA,2024-04-04,90818.0,3287.0,2629.6,123,11242.68,4.28,0.0362,0.8,21.38
Display_Healthcare,Display - Healthcare,Meta Ads,Healthcare,USA,2024-03-29,113668.0,2864.0,4496.48,81,6109.21,1.36,0.0252,1.57,55.51
Shopping_Healthcare,Shopping - Healthcare,Meta Ads,Healthcare,Australia,2024-06-21,76880.0,1798.0,2121.64,91,8926.11,4.21,0.0234,1.18,23.31
Video_Fintech,Video - Fintech,Meta Ads,Fintech,Canada,2024-03-27,61387.0,1608.0,3360.72,96,12312.27,3.66,0.0262,2.09,35.01
Shopping_Edtech,Shopping - Edtech,Meta Ads,EdTech,UK,2024-02-03,48271.0,1182.0,2293.08,30,2529.5,1.1,0.0245,1.94,76.44
Video_E-Commerce,Video - E-Commerce,Meta Ads,E-commerce,USA,2024-05-20,83678.0,2761.0,4583.26,35,4630.48,1.01,0.033,1.66,130.95
Search_Healthcare,Search - Healthcare,Meta Ads,Healthcare,Germany,2024-09-03,36153.0,882.0,1481.76,62,16744.05,11.3,0.0244,1.68,23.9
Search_Healthcare,Search - Healthcare,Meta Ads,Healthcare,USA,2024-06-14,140372.0,4548.0,6549.12,125,23552.19,3.6,0.0324,1.44,52.39
Shopping_Healthcare,Shopping - Healthcare,Meta Ads,Healthcare,Canada,2024-07-11,117200.0,1699.0,3296.06,113,30970.48,9.4,0.0145,1.94,29.17
Search_E-Commerce,Search - E-Commerce,Meta Ads,E-commerce,Canada,2024-08-19,199363.0,3847.0,3462.3,73,11133.49,3.22,0.0193,0.9,47.43
Video_Saas,Video - Saas,Meta Ads,SaaS,Australia,2024-04-29,59160.0,958.0,958.0,35,7848.99,8.19,0.0162,1.0,27.37
Display_Saas,Display - Saas,Meta Ads,SaaS,USA,2024-10-03,186711.0,7748.0,4493.84,536,89187.58,19.85,0.0415,0.58,8.38
Shopping_Saas,Shopping - Saas,Meta Ads,SaaS,UK,2024-10-04,,,,7,2000.84,9.17,0.0196,2.02,31.17
Search_E-Commerce,Search - E-Commerce,Meta Ads,E-commerce,UAE,2024-08-08,8188.0,272.0,315.52,14,3745.84,11.87,0.0333,1.16,22.54
Shopping_Edtech,Shopping - Edtech,Meta Ads,EdTech,Germany,2024-03-06,171797.0,5153.0,2782.62,255,52673.17,18.93,0.03,0.54,10.91
Search_Edtech,Search - Edtech,Meta Ads,EdTech,USA,2024-10-18,108591.0,2084.0,4501.44,31,6469.19,1.44,0.0192,2.16,145.21
Shopping_Edtech,Shopping - Edtech,Meta Ads,EdTech,UK,2024-05-11,68472.0,2601.0,3589.38,63,17508.47,4.88,0.038,1.38,56.97
Display_Saas,Display - Saas,Meta Ads,SaaS,Germany,2024-10-22,193946.0,7854.0,14844.06,461,86871.54,5.85,0.0405,1.89,32.2
Display_Saas,Display - Saas,Meta Ads,SaaS,UK,2024-07-27,51365.0,873.0,611.1,19,2655.69,4.35,0.017,0.7,32.16
Display_Healthcare,Display - Healthcare,Meta Ads,Healthcare,Australia,2024-02-04,124004.0,2083.0,3145.33,49,9959.37,3.17,0.0168,1.51,64.19
Display_Healthcare,Display - Healthcare,Meta Ads,Healthcare,Germany,2024-05-09,113957.0,3008.0,7008.64,127,17960.45,2.56,0.0264,2.33,55.19
Video_Fintech,Video - Fintech,Meta Ads,Fintech,UAE,2024-05-21,12253.0,468.0,360.36,9,1433.96,3.98,0.0382,0.77,40.04
Shopping_Saas,Shopping - Saas,Meta Ads,SaaS,India,2024-11-29,140678.0,5655.0,11705.85,154,7932.09,0.68,0.0402,2.07,76.01
Shopping_E-Commerce,Shopping - E-Commerce,Meta Ads,E-commerce,India,2024-07-19,,,,193,7460.79,1.6,0.0177,1.36,24.2
Search_E-Commerce,Search - E-Commerce,Meta Ads,E-commerce,UK,2024-02-25,129494.0,1631.0,3490.34,108,28288.04,8.1,0.0126,2.14,32.32
Video_E-Commerce,Video - E-Commerce,Meta Ads,E-commerce,USA,2024-02-17,118566.0,3711.0,4193.43,58,14643.53,3.49,0.0313,1.13,72.3
Shopping_Healthcare,Shopping - Healthcare,Meta Ads,Healthcare,Germany,2024-09-25,199451.0,3989.0,5105.92,110,8236.16,1.61,0.02,1.28,46.42
Video_E-Commerce,Video - E-Commerce,Meta Ads,E-commerce,UAE,2024-08-28,196386.0,6794.0,5503.14,506,34412.06,6.25,0.0346,0.81,10.88
Shopping_Healthcare,Shopping - Healthcare,Meta Ads,Healthcare,Australia,2024-11-08,186949.0,3140.0,1884.0,186,30294.1,16.08,0.0168,0.6,10.13
Video_E-Commerce,Video - E-Commerce,Meta Ads,E-commerce,USA,2024-07-16,85989.0,997.0,1684.93,37,4865.84,2.89,0.0116,1.69,45.54
Shopping_Fintech,Shopping - Fintech,Meta Ads,Fintech,Canada,2024-02-16,35755.0,654.0,1046.4,40,11846.71,11.32,0.0183,1.6,26.16
Video_Fintech,Video - Fintech,Meta Ads,Fintech,UK,2024-10-25,184298.0,7758.0,12024.9,351,91198.92,7.58,0.0421,1.55,34.26
Video_Saas,Video - Saas,Meta Ads,SaaS,India,2024-03-17,22878.0,619.0,625.19,43,8615.57,13.78,0.0271,1.01,14.54
Search_Fintech,Search - Fintech,Meta Ads,Fintech,UK,2024-11-16,151539.0,3455.0,7082.75,135,4666.78,0.66,0.0228,2.05,52.46
Video_Fintech,Video - Fintech,Meta Ads,Fintech,Australia,2024-08-22,30168.0,1080.0,496.8,34,5163.27,10.39,0.0358,0.46,14.61
Display_Edtech,Display - Edtech,Meta Ads,EdTech,UK,2024-05-20,64799.0,842.0,1473.5,52,15157.93,10.29,0.013,1.75,28.34
Shopping_E-Commerce,Shopping - E-Commerce,Meta Ads,E-commerce,UK,2024-01-16,167893.0,4432.0,2570.56,66,15989.78,6.22,0.0264,0.58,38.95
Video_Edtech,Video - Edtech,Meta Ads,EdTech,Canada,2024-10-25,138678.0,1802.0,3423.8,61,2147.03,0.63,0.013,1.9,56.13
Search_Edtech,Search - Edtech,Meta Ads,EdTech,USA,2024-08-28,73513.0,2073.0,4602.06,31,3401.33,0.74,0.0282,2.22,148.45
Search_E-Commerce,Search - E-Commerce,Meta Ads,E-commerce,Australia,2024-06-16,,,,254,21909.38,3.8,0.0322,1.31,22.69
Display_E-Commerce,Display - E-Commerce,Meta Ads,E-commerce,India,2024-06-04,56986.0,1270.0,1181.1,13,3679.26,3.12,0.0223,0.93,90.85
Display_Saas,Display - Saas,Meta Ads,SaaS,UK,2024-02-20,,,,250,22027.39,3.19,0.0258,1.8,27.65
Shopping_Edtech,Shopping - Edtech,Meta Ads,EdTech,UAE,2024-10-08,155555.0,4588.0,7111.4,332,12719.4,1.79,0.0295,1.55,21.42
Display_Saas,Display - Saas,Meta Ads,SaaS,Germany,2024-10-11,198979.0,2089.0,3551.3,66,7694.86,2.17,0.0105,1.7,53.81
Search_E-Commerce,Search - E-Commerce,Meta Ads,E-commerce,India,2024-12-04,186740.0,4182.0,2341.92,47,8643.08,3.69,0.0224,0.56,49.83
Search_Healthcare,Search - Healthcare,Meta Ads,Healthcare,UK,2024-08-31,125155.0,5256.0,5623.92,247,26802.91,4.77,0.042,1.07,22.77
Shopping_Fintech,Shopping - Fintech,Meta Ads,Fintech,USA,2024-06-26,52940.0,1281.0,1921.5,37,8409.06,4.38,0.0242,1.5,51.93
Video_Fintech,Video - Fintech,Meta Ads,Fintech,UK,2024-12-10,8512.0,251.0,160.64,11,1671.09,10.4,0.0296,0.64,14.6
Shopping_Edtech,Shopping - Edtech,Meta Ads,EdTech,Australia,2024-06-17,83591.0,2499.0,4198.32,84,18620.43,4.44,0.0299,1.68,49.98
Video_Saas,Video - Saas,Meta Ads,SaaS,Australia,2024-01-12,176250.0,6204.0,4032.6,312,84311.3,20.91,0.0352,0.65,12.92
Shopping_Edtech,Shopping - Edtech,Meta Ads,EdTech,UK,2024-01-04,184729.0,2586.0,2327.4,201,16864.93,7.25,0.014,0.9,11.58
Shopping_E-Commerce,Shopping - E-Commerce,Meta Ads,E-commerce,Germany,2024-01-17,62033.0,2667.0,2933.7,135,14288.2,4.87,0.043,1.1,21.73
Display_Edtech,Display - Edtech,Meta Ads,EdTech,India,2024-09-27,8599.0,258.0,167.7,6,594.69,3.55,0.0301,0.65,27.95
Shopping_Saas,Shopping - Saas,Meta Ads,SaaS,India,2024-11-03,39723.0,1116.0,1060.2,14,582.59,0.55,0.0281,0.95,75.73
Video_Fintech,Video - Fintech,Meta Ads,Fintech,Australia,2024-01-10,51698.0,1307.0,2561.72,91,15551.2,6.07,0.0253,1.96,28.15
Search_Edtech,Search - Edtech,Meta Ads,EdTech,USA,2024-12-17,87911.0,1116.0,535.68,61,16688.84,31.15,0.0127,0.48,8.78
Search_Saas,Search - Saas,Meta Ads,SaaS,Canada,2024-09-15,9521.0,237.0,419.49,17,1502.31,3.58,0.0249,1.77,24.68
Video_Edtech,Video - Edtech,Meta Ads,EdTech,UK,2024-08-21,151729.0,4491.0,8308.35,228,48165.44,5.8,0.0296,1.85,36.44
Shopping_Healthcare,Shopping - Healthcare,Meta Ads,Healthcare,UAE,2024-10-12,160136.0,6581.0,2632.4,393,81942.57,31.13,0.0411,0.4,6.7
Shopping_Healthcare,Shopping - Healthcare,Meta Ads,Healthcare,UK,2024-05-23,130611.0,2207.0,1611.11,44,9567.41,5.94,0.0169,0.73,36.62
Search_Saas,Search - Saas,Meta Ads,SaaS,Germany,2024-11-29,172967.0,5016.0,10433.28,331,75767.62,7.26,0.029,2.08,31.52
Shopping_Saas,Shopping - Saas,Meta Ads,SaaS,UK,2024-12-25,46291.0,1976.0,1442.48,74,2307.39,1.6,0.0427,0.73,19.49
Search_Healthcare,Search - Healthcare,Meta Ads,Healthcare,USA,2024-01-26,177593.0,1811.0,1430.69,128,17092.48,11.95,0.0102,0.79,11.18
Display_Saas,Display - Saas,Meta Ads,SaaS,UAE,2024-04-28,26159.0,782.0,1180.82,52,8689.29,7.36,0.0299,1.51,22.71
Display_Edtech,Display - Edtech,Meta Ads,EdTech,India,2024-02-06,184541.0,3063.0,5268.36,215,16566.88,3.14,0.0166,1.72,24.5
Video_E-Commerce,Video - E-Commerce,Meta Ads,E-commerce,UAE,2024-08-31,196373.0,5184.0,4458.24,173,36583.06,8.21,0.0264,0.86,25.77
Search_Edtech,Search - Edtech,Meta Ads,EdTech,Germany,2024-01-15,113269.0,3182.0,4868.46,185,53909.5,11.07,0.0281,1.53,26.32
Video_Saas,Video - Saas,Meta Ads,SaaS,UK,2024-07-11,194137.0,2640.0,6362.4,49,6668.85,1.05,0.0136,2.41,129.84
Video_E-Commerce,Video - E-Commerce,Meta Ads,E-commerce,UAE,2024-08-31,60919.0,1851.0,3313.29,131,19210.72,5.8,0.0304,1.79,25.29
Search_Edtech,Search - Edtech,Meta Ads,EdTech,Germany,2024-03-15,,,,308,62119.33,14.14,0.0363,1.03,14.27
Video_E-Commerce,Video - E-Commerce,Meta Ads,E-commerce,Germany,2024-05-31,196929.0,2382.0,3096.6,143,38447.59,12.42,0.0121,1.3,21.65
Display_E-Commerce,Display - E-Commerce,Meta Ads,E-commerce,UAE,2024-09-28,92844.0,3277.0,5931.37,63,10318.61,1.74,0.0353,1.81,94.15
Search_Edtech,Search - Edtech,Meta Ads,EdTech,Germany,2024-10-08,110977.0,2829.0,1867.14,48,10643.48,5.7,0.0255,0.66,38.9
Search_Fintech,Search - Fintech,Meta Ads,Fintech,UAE,2024-06-19,,,,302,21392.38,2.38,0.0254,2.31,29.82
Display_Edtech,Display - Edtech,Meta Ads,EdTech,USA,2024-12-30,108152.0,4250.0,3060.0,160,12452.25,4.07,0.0393,0.72,19.12
Search_E-Commerce,Search - E-Commerce,Meta Ads,E-commerce,UK,2024-02-01,63528.0,711.0,1059.39,23,4567.68,4.31,0.0112,1.49,46.06
Display_Saas,Display - Saas,Meta Ads,SaaS,Canada,2024-12-06,14815.0,189.0,103.95,3,142.69,1.37,0.0128,0.55,34.65
Shopping_Saas,Shopping - Saas,Meta Ads,SaaS,Canada,2024-08-04,58968.0,1715.0,2555.35,127,13332.87,5.22,0.0291,1.49,20.12
Display_Healthcare,Display - Healthcare,Meta Ads,Healthcare,UAE,2024-09-15,196432.0,6501.0,2600.4,462,52195.74,20.07,0.0331,0.4,5.63
Display_Fintech,Display - Fintech,Meta Ads,Fintech,India,2024-07-13,140793.0,2886.0,4386.72,141,12104.44,2.76,0.0205,1.52,31.11
Search_Fintech,Search - Fintech,Meta Ads,Fintech,Canada,2024-07-24,8970.0,306.0,183.6,22,4976.05,27.1,0.0342,0.6,8.35
Display_Fintech,Display - Fintech,Meta Ads,Fintech,Germany,2024-12-18,177825.0,4285.0,3342.3,163,29602.7,8.86,0.0241,0.78,20.5
Display_Saas,Display - Saas,Meta Ads,SaaS,UAE,2024-12-07,122512.0,4532.0,8338.88,61,5305.8,0.64,0.037,1.84,136.7
Display_E-Commerce,Display - E-Commerce,Meta Ads,E-commerce,UK,2024-10-27,100561.0,3781.0,5255.59,124,34626.86,6.59,0.0376,1.39,42.38
Video_E-Commerce,Video - E-Commerce,Meta Ads,E-commerce,Germany,2024-07-25,93257.0,1930.0,2547.6,102,26767.95,10.51,0.0207,1.32,24.98
Search_Saas,Search - Saas,Meta Ads,SaaS,UAE,2024-02-18,161738.0,5046.0,8376.36,258,29417.67,3.51,0.0312,1.66,32.47
Shopping_Healthcare,Shopping - Healthcare,Meta Ads,Healthcare,Australia,2024-05-07,46516.0,772.0,455.48,39,4874.74,10.7,0.0166,0.59,11.68
Shopping_Healthcare,Shopping - Healthcare,Meta Ads,Healthcare,Canada,2024-10-30,88470.0,2459.0,2434.41,165,44145.0,18.13,0.0278,0.99,14.75
Display_Fintech,Display - Fintech,Meta Ads,Fintech,India,2024-10-14,125424.0,3787.0,1817.76,253,36320.54,19.98,0.0302,0.48,7.18
Shopping_E-Commerce,Shopping - E-Commerce,Meta Ads,E-commerce,Germany,2024-05-08,49864.0,2074.0,3629.5,73,14018.44,3.86,0.0416,1.75,49.72
Search_Saas,Search - Saas,Meta Ads,SaaS,India,2024-09-23,,,,7,672.01,0.97,0.0118,2.01,99.35
Video_Healthcare,Video - Healthcare,Meta Ads,Healthcare,Australia,2024-01-30,57776.0,1490.0,1758.2,107,22435.51,12.76,0.0258,1.18,16.43
Shopping_Saas,Shopping - Saas,Meta Ads,SaaS,UAE,2024-09-25,178916.0,4723.0,7273.42,147,29612.74,4.07,0.0264,1.54,49.48
Search_Fintech,Search - Fintech,Meta Ads,Fintech,Canada,2024-12-15,34778.0,705.0,1099.8,35,2280.29,2.07,0.0203,1.56,31.42
Display_Fintech,Display - Fintech,Meta Ads,Fintech,UAE,2024-06-19,91706.0,1650.0,2772.0,80,8391.32,3.03,0.018,1.68,34.65
Display_Edtech,Display - Edtech,Meta Ads,EdTech,Germany,2024-09-16,7056.0,227.0,186.14,6,1653.16,8.88,0.0322,0.82,31.02
Display_E-Commerce,Display - E-Commerce,Meta Ads,E-commerce,Germany,2024-01-21,161646.0,5253.0,5253.0,228,43732.39,8.33,0.0325,1.0,23.04
Search_Saas,Search - Saas,Meta Ads,SaaS,India,2024-03-21,198074.0,5783.0,3527.63,263,60037.86,17.02,0.0292,0.61,13.41
Search_Healthcare,Search - Healthcare,Meta Ads,Healthcare,Germany,2024-05-21,20993.0,583.0,746.24,45,4493.83,6.02,0.0278,1.28,16.58
Search_Healthcare,Search - Healthcare,Meta Ads,Healthcare,UK,2024-12-08,46936.0,2234.0,1764.86,55,5977.87,3.39,0.0476,0.79,32.09
Shopping_E-Commerce,Shopping - E-Commerce,Meta Ads,E-commerce,Canada,2024-04-16,119053.0,4000.0,4040.0,152,25959.16,6.43,0.0336,1.01,26.58
Video_Saas,Video - Saas,Meta Ads,SaaS,Germany,2024-06-26,157955.0,2780.0,1723.6,202,49191.36,28.54,0.0176,0.62,8.53
Shopping_Edtech,Shopping - Edtech,Meta Ads,EdTech,USA,2024-03-16,196112.0,2647.0,3996.97,187,16387.67,4.1,0.0135,1.51,21.37
Display_Edtech,Display - Edtech,Meta Ads,EdTech,Germany,2024-02-15,67167.0,1907.0,2727.01,114,20596.75,7.55,0.0284,1.43,23.92
Shopping_Edtech,Shopping - Edtech,Meta Ads,EdTech,UAE,2024-11-09,8487.0,271.0,246.61,14,4179.96,16.95,0.032,0.91,17.62
Shopping_Healthcare,Shopping - Healthcare,Meta Ads,Healthcare,Canada,2024-01-04,91284.0,2126.0,1955.92,132,23916.94,12.23,0.0233,0.92,14.82
Video_Fintech,Video - Fintech,Meta Ads,Fintech,Germany,2024-03-22,84737.0,1415.0,863.15,67,10044.57,11.64,0.0167,0.61,12.88
Search_Edtech,Search - Edtech,Meta Ads,EdTech,Australia,2024-11-26,31547.0,772.0,1536.28,15,4188.5,2.73,0.0245,1.99,102.42
Video_Saas,Video - Saas,Meta Ads,SaaS,Canada,2024-12-29,162038.0,2722.0,2095.94,71,16951.26,8.09,0.0168,0.77,29.52
Video_Healthcare,Video - Healthcare,Meta Ads,Healthcare,USA,2024-06-05,118591.0,4043.0,4649.45,303,36581.13,7.87,0.0341,1.15,15.34
Display_Saas,Display - Saas,Meta Ads,SaaS,UK,2024-06-28,169818.0,4992.0,9484.8,146,26864.23,2.83,0.0294,1.9,64.96
Shopping_E-Commerce,Shopping - E-Commerce,Meta Ads,E-commerce,Australia,2024-03-28,124870.0,2622.0,4404.96,140,13095.31,2.97,0.021,1.68,31.46
Display_Healthcare,Display - Healthcare,Meta Ads,Healthcare,Australia,2024-08-30,137053.0,5550.0,8436.0,381,43644.89,5.17,0.0405,1.52,22.14
Search_E-Commerce,Search - E-Commerce,Meta Ads,E-commerce,UAE,2024-04-21,43062.0,1322.0,925.4,23,2104.08,2.27,0.0307,0.7,40.23
Shopping_Saas,Shopping - Saas,Meta Ads,SaaS,Canada,2024-11-15,141436.0,3026.0,5567.84,108,24540.41,4.41,0.0214,1.84,51.55
Video_Edtech,Video - Edtech,Meta Ads,EdTech,Germany,2024-10-18,152318.0,4554.0,4918.32,296,64805.54,13.18,0.0299,1.08,16.62
Shopping_Fintech,Shopping - Fintech,Meta Ads,Fintech,Germany,2024-06-08,194121.0,6270.0,4326.3,133,11409.44,2.64,0.0323,0.69,32.53
Video_Saas,Video - Saas,Meta Ads,SaaS,Canada,2024-10-23,81313.0,1089.0,1557.27,77,3549.91,2.28,0.0134,1.43,20.22
Display_Fintech,Display - Fintech,Meta Ads,Fintech,Germany,2024-02-17,104926.0,3273.0,4844.04,65,12449.27,2.57,0.0312,1.48,74.52
Shopping_Saas,Shopping - Saas,Meta Ads,SaaS,Germany,2024-12-06,16093.0,466.0,386.78,28,5468.73,14.14,0.029,0.83,13.81
Search_Edtech,Search - Edtech,Meta Ads,EdTech,UAE,2024-12-30,18487.0,693.0,339.57,36,7765.15,22.87,0.0375,0.49,9.43
Video_Edtech,Video - Edtech,Meta Ads,EdTech,UK,2024-11-24,88452.0,3361.0,5478.43,180,8119.45,1.48,0.038,1.63,30.44
Video_E-Commerce,Video - E-Commerce,Meta Ads,E-commerce,Australia,2024-04-13,126103.0,4300.0,4687.0,313,18027.88,3.85,0.0341,1.09,14.97
Shopping_Fintech,Shopping - Fintech,Meta Ads,Fintech,UK,2024-04-07,49261.0,724.0,448.88,31,1397.37,3.11,0.0147,0.62,14.48
Search_Healthcare,Search - Healthcare,Meta Ads,Healthcare,Australia,2024-11-26,109777.0,2722.0,3919.68,170,47040.47,12.0,0.0248,1.44,23.06
Search_Edtech,Search - Edtech,Meta Ads,EdTech,UK,2024-07-26,29992.0,605.0,369.05,35,5311.42,14.39,0.0202,0.61,10.54
Search_Fintech,Search - Fintech,Meta Ads,Fintech,UK,2024-03-05,187461.0,2511.0,4268.7,189,16540.06,3.87,0.0134,1.7,22.59
Video_Edtech,Video - Edtech,Meta Ads,EdTech,USA,2024-05-06,34404.0,1204.0,1709.68,94,17655.16,10.33,0.035,1.42,18.19
Display_Edtech,Display - Edtech,Meta Ads,EdTech,Australia,2024-11-02,133773.0,3491.0,6388.53,181,21663.32,3.39,0.0261,1.83,35.3
Display_Healthcare,Display - Healthcare,Meta Ads,Healthcare,UAE,2024-07-07,105050.0,3077.0,1538.5,206,55580.46,36.13,0.0293,0.5,7.47
Shopping_E-Commerce,Shopping - E-Commerce,Meta Ads,E-commerce,UK,2024-04-12,132343.0,3507.0,3997.98,238,17184.94,4.3,0.0265,1.14,16.8
Display_Fintech,Display - Fintech,Meta Ads,Fintech,Canada,2024-12-20,86099.0,2910.0,6372.9,194,39485.52,6.2,0.0338,2.19,32.85
Display_Fintech,Display - Fintech,Meta Ads,Fintech,UAE,2024-11-08,,,,168,30028.61,18.67,0.0132,0.67,9.58
Video_E-Commerce,Video - E-Commerce,Meta Ads,E-commerce,Australia,2024-06-11,,,,52,14121.79,10.79,0.021,0.61,25.17
Shopping_Saas,Shopping - Saas,Meta Ads,SaaS,Canada,2024-05-06,10177.0,413.0,764.05,16,4058.36,5.31,0.0406,1.85,47.75
Shopping_E-Commerce,Shopping - E-Commerce,Meta Ads,E-commerce,Canada,2024-12-08,67714.0,738.0,819.18,17,1445.84,1.76,0.0109,1.11,48.19
Display_E-Commerce,Display - E-Commerce,Meta Ads,E-commerce,Canada,2024-09-11,38762.0,1007.0,684.76,16,3871.2,5.65,0.026,0.68,42.8
Search_E-Commerce,Search - E-Commerce,Meta Ads,E-commerce,India,2024-02-18,32410.0,693.0,1240.47,21,678.51,0.55,0.0214,1.79,59.07
Search_Fintech,Search - Fintech,Meta Ads,Fintech,USA,2024-05-18,,,,64,2136.83,2.8,0.0147,0.9,11.93
Shopping_Fintech,Shopping - Fintech,Meta Ads,Fintech,Germany,2024-06-29,147412.0,3670.0,4293.9,162,38717.46,9.02,0.0249,1.17,26.51
Shopping_E-Commerce,Shopping - E-Commerce,Meta Ads,E-commerce,UK,2024-04-18,78480.0,1389.0,2347.41,19,2972.32,1.27,0.0177,1.69,123.55
Video_Edtech,Video - Edtech,Meta Ads,EdTech,UK,2024-11-16,55333.0,852.0,894.6,66,12295.52,13.74,0.0154,1.05,13.55
Display_Fintech,Display - Fintech,Meta Ads,Fintech,UK,2024-09-24,177027.0,6160.0,7576.8,220,59390.91,7.84,0.0348,1.23,34.44
Search_E-Commerce,Search - E-Commerce,Meta Ads,E-commerce,USA,2024-11-10,21679.0,448.0,398.72,31,3556.66,8.92,0.0207,0.89,12.86
Shopping_Fintech,Shopping - Fintech,Meta Ads,Fintech,Australia,2024-11-21,52743.0,1207.0,2329.51,90,11281.65,4.84,0.0229,1.93,25.88
